movie_id,genreId
136797,80.0
136797,18.0
136797,53.0
3981,35.0
3981,10749.0
425,16.0
425,35.0
425,10751.0
425,12.0
6171,18.0
6171,27.0
6171,878.0
6171,53.0
72976,36.0
72976,18.0
603,28.0
603,878.0
568,18.0
9021,14.0
9021,35.0
9021,10751.0
82695,18.0
82695,10402.0
82695,10749.0
9489,35.0
9489,10749.0
12133,35.0
9342,28.0
9342,12.0
41733,35.0
41733,18.0
227306,18.0
227306,10752.0
5551,28.0
5551,12.0
5551,53.0
9350,28.0
9350,12.0
9350,53.0
9208,28.0
9208,12.0
9208,18.0
9208,53.0
4244,14.0
4244,35.0
4244,10751.0
1852,18.0
1852,36.0
1852,53.0
11820,18.0
11820,10749.0
76493,35.0
345,9648.0
345,18.0
196867,35.0
196867,18.0
196867,10751.0
256591,10749.0
256591,35.0
256591,80.0
256591,18.0
59962,28.0
59962,35.0
59962,10749.0
36648,878.0
36648,28.0
36648,27.0
36648,53.0
36648,12.0
36648,14.0
1880,28.0
1880,53.0
9440,35.0
9440,18.0
71679,28.0
71679,27.0
71679,878.0
10483,28.0
10483,53.0
10483,878.0
11412,80.0
11412,28.0
11412,9648.0
11412,53.0
11983,28.0
11983,12.0
11983,18.0
11983,10749.0
11983,53.0
6795,10751.0
6795,14.0
6795,878.0
6795,12.0
550,18.0
11170,18.0
9292,28.0
9292,12.0
9292,35.0
10783,28.0
10783,12.0
10783,35.0
10783,80.0
10783,10749.0
10783,53.0
100241,27.0
100241,53.0
257,80.0
257,18.0
257,10751.0
9947,28.0
9947,14.0
189,80.0
189,53.0
12618,18.0
12618,10749.0
253412,12.0
253412,18.0
1427,80.0
1427,14.0
1427,18.0
818,35.0
818,80.0
818,878.0
16577,16.0
16577,28.0
16577,10751.0
16577,878.0
329,12.0
329,878.0
12160,18.0
12160,28.0
12160,37.0
9331,28.0
9331,18.0
9331,53.0
300168,28.0
300168,18.0
300168,12.0
9072,35.0
9072,80.0
3536,28.0
3536,18.0
3536,53.0
3536,10752.0
9087,35.0
9087,18.0
9087,10749.0
12177,35.0
12177,10749.0
12138,28.0
12138,12.0
12138,35.0
12138,53.0
12138,80.0
273248,80.0
273248,18.0
273248,9648.0
273248,37.0
9955,28.0
9955,35.0
9955,18.0
50359,16.0
50359,35.0
50359,10751.0
1271,28.0
1271,12.0
1271,10752.0
693,35.0
693,10749.0
14306,35.0
14306,10751.0
497,14.0
497,18.0
497,80.0
11199,28.0
11199,12.0
11199,35.0
9982,16.0
9982,10751.0
9982,35.0
210577,9648.0
210577,53.0
210577,18.0
2501,28.0
2501,18.0
2501,9648.0
2501,53.0
710,12.0
710,28.0
710,53.0
2275,80.0
2275,18.0
2275,9648.0
2275,53.0
37165,35.0
37165,18.0
9837,12.0
9837,16.0
9837,18.0
9837,10751.0
9837,10402.0
10708,35.0
10708,10751.0
136400,28.0
136400,35.0
136400,80.0
10992,35.0
10992,10751.0
9654,28.0
9654,80.0
2642,10749.0
2642,35.0
8916,12.0
8916,16.0
8916,35.0
8916,10751.0
19899,35.0
19899,10749.0
2119,12.0
9641,35.0
294254,28.0
38167,18.0
5994,35.0
5994,18.0
5994,10749.0
5994,14.0
39514,28.0
39514,12.0
39514,35.0
39514,80.0
39514,53.0
9563,18.0
547,18.0
547,10749.0
1538,18.0
1538,80.0
1538,53.0
9334,28.0
9334,14.0
9334,12.0
11128,18.0
11128,28.0
11128,53.0
75780,80.0
75780,18.0
75780,53.0
8914,28.0
8914,878.0
8914,53.0
13576,10402.0
13576,99.0
39538,18.0
39538,53.0
39538,878.0
10628,35.0
10628,12.0
10628,80.0
14836,16.0
14836,10751.0
8645,53.0
8645,878.0
9509,28.0
9509,18.0
9509,53.0
9509,80.0
10067,35.0
10067,10751.0
9384,35.0
9384,80.0
9279,10751.0
9279,35.0
1487,14.0
1487,28.0
1487,878.0
9422,18.0
77174,10751.0
77174,16.0
77174,12.0
77174,35.0
4824,28.0
4824,53.0
4824,12.0
4824,80.0
9620,28.0
9620,12.0
9620,9648.0
9620,878.0
9620,53.0
9302,18.0
9302,10749.0
10199,12.0
10199,16.0
10199,10751.0
10771,53.0
10771,28.0
10771,35.0
10771,878.0
3512,28.0
3512,53.0
137094,28.0
137094,18.0
137094,53.0
274479,18.0
274479,35.0
267860,28.0
267860,80.0
267860,53.0
8078,878.0
8078,27.0
8078,28.0
7485,28.0
7485,18.0
7485,9648.0
7485,53.0
7485,80.0
170687,16.0
170687,35.0
170687,10751.0
170687,14.0
6435,18.0
6435,14.0
6435,35.0
137106,12.0
137106,16.0
137106,35.0
137106,10751.0
137106,14.0
10040,28.0
10040,35.0
6278,12.0
6278,28.0
6278,14.0
82682,80.0
82682,18.0
82682,28.0
82682,53.0
17610,35.0
17610,12.0
22954,18.0
22954,36.0
16995,28.0
16558,10749.0
16558,35.0
16558,80.0
9849,35.0
9849,18.0
9849,10751.0
9849,878.0
5820,28.0
5820,53.0
5820,80.0
16866,878.0
16866,16.0
16866,10751.0
16866,35.0
16866,12.0
201,878.0
201,28.0
201,12.0
201,53.0
11775,80.0
11775,35.0
11775,10749.0
87825,18.0
87825,10749.0
12201,80.0
12201,18.0
12201,9648.0
12201,53.0
11015,27.0
11015,9648.0
11015,53.0
9932,35.0
9932,80.0
13389,28.0
13389,80.0
13389,18.0
13389,53.0
8838,28.0
8838,80.0
8838,18.0
8838,53.0
17332,18.0
4958,14.0
4958,18.0
786,18.0
786,10402.0
9513,16.0
9513,35.0
9513,10751.0
11679,28.0
11679,12.0
11679,80.0
11679,18.0
11679,9648.0
11679,53.0
38321,28.0
38321,878.0
38321,14.0
38321,53.0
38321,27.0
14411,10751.0
14411,16.0
14411,12.0
8413,27.0
8413,878.0
8413,9648.0
10052,18.0
9676,18.0
9664,28.0
9664,12.0
9664,18.0
9664,36.0
9664,10749.0
9664,10752.0
2100,28.0
2100,18.0
2100,53.0
10384,27.0
10384,878.0
10384,53.0
137321,18.0
137321,14.0
137321,9648.0
137321,10749.0
123553,28.0
123553,12.0
123553,18.0
123553,9648.0
123553,10749.0
123553,14.0
11260,35.0
11260,878.0
11260,12.0
11260,10751.0
9009,18.0
9009,27.0
9009,53.0
11374,35.0
2309,12.0
2309,10751.0
2309,14.0
8285,28.0
8285,35.0
8285,53.0
8285,80.0
8285,878.0
210860,35.0
210860,12.0
2312,12.0
2312,14.0
2312,28.0
2312,18.0
9839,18.0
9839,10749.0
9839,12.0
9839,10752.0
381902,28.0
381902,12.0
381902,14.0
13922,28.0
13922,36.0
13922,10752.0
293660,28.0
293660,12.0
293660,35.0
9713,18.0
9713,35.0
190859,10752.0
190859,28.0
257445,12.0
257445,27.0
257445,35.0
9007,35.0
9007,14.0
9007,10749.0
889,878.0
889,35.0
889,10751.0
889,10749.0
1370,28.0
1370,12.0
1370,53.0
1370,10752.0
4942,35.0
4942,10749.0
4942,18.0
347969,35.0
347969,37.0
24438,35.0
116741,35.0
35791,28.0
35791,12.0
35791,27.0
35791,878.0
72431,18.0
72431,28.0
72431,12.0
72431,36.0
72431,10752.0
1813,18.0
1813,27.0
1813,9648.0
1813,53.0
87428,35.0
8840,14.0
10589,28.0
10589,35.0
10589,80.0
10589,18.0
71676,28.0
71676,14.0
71676,53.0
1722,18.0
1722,36.0
1722,10749.0
10022,28.0
10022,35.0
10022,18.0
10022,10751.0
10022,53.0
11358,12.0
11358,18.0
11358,28.0
11358,53.0
13,35.0
13,18.0
13,10749.0
6477,35.0
6477,10402.0
6477,10751.0
6477,14.0
6477,16.0
1597,35.0
1597,10749.0
10530,12.0
10530,16.0
10530,18.0
10530,10751.0
1924,28.0
1924,12.0
1924,14.0
1924,878.0
9327,14.0
9327,35.0
9327,10749.0
9327,878.0
8488,35.0
8488,18.0
8488,10749.0
10603,12.0
10603,35.0
10603,10751.0
10603,10749.0
8273,35.0
8273,10749.0
109424,28.0
109424,18.0
109424,53.0
35056,35.0
8839,14.0
8839,35.0
8839,10751.0
156022,53.0
156022,28.0
156022,80.0
7303,35.0
7303,18.0
7303,10749.0
8963,28.0
8963,53.0
8963,18.0
1402,18.0
9315,53.0
9315,18.0
9315,9648.0
8984,18.0
8984,53.0
8984,80.0
8984,9648.0
8984,10749.0
795,18.0
795,14.0
795,10749.0
24,28.0
24,80.0
11353,35.0
393,28.0
393,80.0
393,53.0
9618,28.0
9618,12.0
9618,35.0
9374,14.0
9374,35.0
8584,12.0
8584,28.0
8584,35.0
8584,37.0
2320,28.0
2320,12.0
2320,18.0
2320,53.0
58224,35.0
58224,10751.0
1729,28.0
1729,12.0
1729,14.0
175574,16.0
175574,35.0
175574,10751.0
8077,878.0
8077,28.0
8077,27.0
8818,36.0
8818,18.0
8818,10402.0
8195,28.0
8195,53.0
8195,80.0
8195,12.0
10586,12.0
116149,10751.0
116149,35.0
80035,35.0
10632,18.0
10632,28.0
10632,53.0
10632,80.0
12117,18.0
12117,9648.0
12117,53.0
1792,35.0
13260,35.0
72197,16.0
72197,12.0
72197,10751.0
72197,35.0
3580,80.0
3580,18.0
3580,9648.0
12123,28.0
12123,18.0
12123,878.0
12123,53.0
9566,18.0
9566,9648.0
9566,53.0
9833,53.0
9833,18.0
9833,10749.0
4517,18.0
4517,36.0
4517,10749.0
8202,28.0
8202,878.0
16072,18.0
16072,36.0
16072,10752.0
34314,28.0
34314,53.0
34314,80.0
19724,35.0
145220,35.0
145220,12.0
145220,80.0
145220,10751.0
14623,28.0
14623,12.0
14623,35.0
14623,10751.0
14623,14.0
14623,878.0
42297,18.0
42297,10749.0
2841,18.0
802,18.0
802,10749.0
10375,28.0
10375,53.0
36586,14.0
36586,27.0
36586,28.0
36586,53.0
11321,18.0
70074,28.0
70074,80.0
70074,53.0
242,80.0
242,18.0
242,53.0
9621,35.0
9621,18.0
9621,10749.0
1819,35.0
1819,10749.0
8536,28.0
8536,12.0
8536,14.0
8536,878.0
8046,18.0
1717,18.0
1717,53.0
479,28.0
479,12.0
479,80.0
479,53.0
9444,16.0
9444,10751.0
824,18.0
824,10402.0
824,10749.0
11456,9648.0
11456,53.0
11456,80.0
261023,80.0
261023,18.0
3683,10752.0
3683,18.0
3683,36.0
22803,18.0
22803,80.0
22803,53.0
285923,53.0
285923,28.0
285923,27.0
39437,18.0
39437,53.0
1950,18.0
1950,10749.0
640,18.0
640,80.0
97630,53.0
97630,18.0
97630,36.0
9767,10749.0
9767,35.0
11631,35.0
11631,10749.0
32856,35.0
32856,10749.0
6519,28.0
6519,12.0
6519,35.0
8741,18.0
8741,36.0
8741,10752.0
49520,35.0
1850,35.0
1850,18.0
1850,10749.0
524,18.0
524,80.0
26389,28.0
26389,80.0
26389,53.0
11817,28.0
11817,35.0
11817,14.0
2123,35.0
9907,16.0
9907,35.0
9907,10751.0
9969,35.0
9969,10751.0
18239,12.0
18239,14.0
18239,18.0
18239,10749.0
808,12.0
808,16.0
808,35.0
808,10751.0
808,14.0
38050,878.0
38050,53.0
38050,10749.0
8367,12.0
9390,35.0
9390,18.0
9390,10749.0
72105,35.0
72105,14.0
2898,35.0
2898,10749.0
10312,35.0
10312,18.0
109443,35.0
2022,35.0
2022,10749.0
37686,53.0
37686,878.0
37686,9648.0
462,18.0
9919,35.0
9919,10749.0
187017,80.0
187017,35.0
187017,28.0
628,27.0
628,10749.0
10201,35.0
302699,28.0
302699,35.0
9441,18.0
9441,10749.0
274167,35.0
224141,14.0
224141,35.0
224141,10402.0
388,80.0
388,18.0
388,53.0
2112,18.0
2112,28.0
2112,53.0
2112,80.0
10329,28.0
10329,12.0
10329,18.0
10329,9648.0
10329,878.0
10329,53.0
74465,18.0
74465,35.0
74465,10751.0
13811,28.0
13811,12.0
13811,18.0
13811,9648.0
13811,878.0
13811,53.0
6877,35.0
10320,18.0
10320,27.0
10320,53.0
50646,35.0
50646,18.0
50646,10749.0
8920,16.0
8920,35.0
8920,10751.0
13673,35.0
13673,10751.0
60308,18.0
6950,28.0
6950,18.0
6950,878.0
6950,53.0
225574,28.0
225574,53.0
225574,9648.0
13836,12.0
13836,10751.0
13836,14.0
13836,878.0
13836,53.0
13836,28.0
752,28.0
752,53.0
752,14.0
6038,28.0
6038,12.0
6038,35.0
6038,37.0
9975,12.0
9975,16.0
9975,35.0
9975,10751.0
11451,35.0
11451,10751.0
11451,12.0
11451,14.0
11451,10749.0
12103,53.0
60304,14.0
60304,27.0
60304,28.0
2251,53.0
2251,18.0
46529,28.0
46529,53.0
46529,878.0
46529,12.0
231,18.0
231,53.0
300671,28.0
300671,18.0
300671,36.0
300671,53.0
300671,10752.0
228326,10749.0
228326,16.0
228326,12.0
228326,35.0
228326,10751.0
228326,14.0
9754,53.0
66,80.0
66,18.0
66,53.0
4421,28.0
4421,18.0
2649,18.0
2649,53.0
2649,9648.0
588,27.0
588,9648.0
10393,35.0
71552,35.0
9631,28.0
9631,12.0
9631,80.0
9631,18.0
9631,9648.0
9631,53.0
216282,28.0
216282,53.0
306,28.0
306,35.0
306,80.0
928,35.0
928,27.0
928,14.0
205587,18.0
6623,28.0
6623,53.0
1577,27.0
1577,28.0
1577,878.0
9801,35.0
9801,10749.0
2116,53.0
2116,80.0
2116,18.0
9624,28.0
9624,53.0
14199,12.0
14199,10751.0
14199,878.0
1907,18.0
1907,12.0
1907,10749.0
1907,53.0
4599,18.0
4599,35.0
4599,10749.0
22832,28.0
22832,80.0
22832,53.0
10390,18.0
10390,10749.0
9879,18.0
9879,53.0
9879,80.0
38579,10751.0
38579,35.0
44603,18.0
44603,14.0
11892,80.0
11892,18.0
11892,53.0
9691,28.0
9691,12.0
9691,80.0
9691,53.0
1248,80.0
1248,18.0
1248,53.0
12220,35.0
12220,18.0
12220,10749.0
72710,28.0
72710,12.0
72710,10749.0
72710,878.0
72710,53.0
10782,28.0
10782,18.0
10782,9648.0
10782,53.0
10782,80.0
9573,80.0
9573,18.0
9573,9648.0
9573,53.0
4959,18.0
4959,53.0
4959,80.0
10061,28.0
10061,12.0
10061,878.0
10061,53.0
10386,12.0
10386,16.0
10386,10751.0
10386,14.0
10386,878.0
421,12.0
421,35.0
421,18.0
316152,10752.0
316152,28.0
316152,18.0
316152,36.0
316152,53.0
11615,18.0
11615,53.0
11615,80.0
13498,35.0
13498,28.0
241554,28.0
241554,80.0
241554,18.0
241554,9648.0
241554,53.0
2252,53.0
2252,80.0
2252,9648.0
11968,28.0
11968,53.0
11968,12.0
11968,80.0
10047,12.0
10047,18.0
10047,28.0
10047,36.0
10047,10752.0
38319,35.0
69668,18.0
69668,53.0
69668,9648.0
9770,28.0
9770,18.0
9770,53.0
11212,28.0
11212,12.0
11212,35.0
11212,10751.0
10533,18.0
10533,36.0
10533,10749.0
38363,18.0
38363,53.0
9923,28.0
9923,80.0
11863,28.0
11863,53.0
11863,9648.0
11863,10749.0
18501,28.0
18501,53.0
18501,878.0
109491,14.0
109491,18.0
109491,10749.0
9275,35.0
9275,80.0
9275,18.0
9275,53.0
329833,35.0
12634,35.0
12634,80.0
10416,35.0
10416,18.0
10416,10749.0
10416,878.0
47327,14.0
47327,53.0
47327,28.0
47327,80.0
15268,28.0
15268,12.0
15268,878.0
15268,53.0
10796,28.0
10796,878.0
10796,53.0
9548,28.0
9548,35.0
9548,53.0
9548,80.0
9548,9648.0
18947,18.0
18947,35.0
1900,53.0
1900,18.0
1900,80.0
89,12.0
89,28.0
96724,18.0
96724,10749.0
198184,80.0
198184,28.0
198184,878.0
9481,18.0
9481,9648.0
9481,53.0
9481,80.0
4547,80.0
4547,18.0
4547,53.0
53953,27.0
6415,28.0
6415,12.0
6415,35.0
181283,80.0
181283,53.0
9896,12.0
9896,35.0
167,18.0
167,878.0
11232,35.0
11232,14.0
11232,10749.0
11232,878.0
1636,14.0
1636,35.0
1636,10749.0
2148,10402.0
2148,18.0
2148,80.0
2148,10749.0
5176,37.0
260346,53.0
260346,28.0
1389,10749.0
1389,35.0
1389,80.0
9894,35.0
9894,18.0
9894,53.0
7504,18.0
8592,12.0
8592,28.0
8592,35.0
8592,53.0
8592,80.0
913,18.0
913,80.0
913,10749.0
11091,35.0
11091,18.0
11091,10749.0
1368,28.0
1368,12.0
1368,53.0
1368,10752.0
593,18.0
593,878.0
593,12.0
593,9648.0
5393,16.0
5393,35.0
5393,10751.0
5393,14.0
5393,878.0
9095,18.0
9095,27.0
9095,53.0
9095,10749.0
8874,35.0
8874,10749.0
11467,35.0
11467,10749.0
320,80.0
320,9648.0
320,53.0
199,878.0
199,28.0
199,12.0
199,53.0
20533,28.0
20533,37.0
20533,18.0
20533,14.0
20533,53.0
10684,18.0
10684,53.0
10684,9648.0
10684,10752.0
1624,35.0
325789,80.0
325789,18.0
325789,53.0
113464,18.0
113464,36.0
113464,10752.0
888,14.0
888,35.0
888,10751.0
82675,28.0
82675,80.0
82675,53.0
4256,35.0
1493,35.0
1493,80.0
1493,28.0
88751,28.0
88751,878.0
88751,12.0
88751,35.0
88751,10751.0
11130,35.0
11130,18.0
11130,10751.0
11130,10749.0
9944,18.0
9944,9648.0
9944,53.0
9944,80.0
10731,18.0
10731,53.0
10731,80.0
10731,9648.0
7350,18.0
7350,35.0
9869,18.0
9869,28.0
9869,53.0
9869,80.0
4379,10749.0
4379,35.0
146233,18.0
146233,53.0
146233,80.0
2034,28.0
2034,80.0
2034,18.0
2034,53.0
926,35.0
926,10751.0
926,878.0
4248,35.0
64328,35.0
64328,10751.0
64328,10402.0
36647,27.0
36647,28.0
7214,18.0
1537,28.0
1537,12.0
1537,80.0
1537,53.0
9360,12.0
9360,27.0
9360,53.0
6282,35.0
508,35.0
508,10749.0
508,18.0
9487,12.0
9487,16.0
9487,35.0
9487,10751.0
768,27.0
768,9648.0
768,53.0
2636,28.0
2636,53.0
10478,35.0
10478,18.0
10478,10749.0
27983,35.0
27983,18.0
27983,10751.0
9981,10749.0
9981,35.0
9981,10751.0
7453,12.0
7453,35.0
7453,10751.0
7453,878.0
15045,35.0
15045,18.0
15045,10751.0
7737,27.0
7737,28.0
7737,878.0
232672,35.0
17379,12.0
17379,35.0
17379,18.0
8987,28.0
8987,12.0
8987,80.0
8987,53.0
11359,12.0
11359,10751.0
11359,14.0
82525,80.0
82525,18.0
82525,53.0
9759,28.0
9759,12.0
9759,80.0
9759,53.0
9486,12.0
9486,28.0
9486,35.0
9906,14.0
9906,12.0
9906,16.0
9906,35.0
9906,10751.0
841,28.0
841,878.0
841,12.0
4688,12.0
4688,18.0
4688,10402.0
4688,10749.0
4148,18.0
4148,10749.0
2207,28.0
2207,12.0
2207,80.0
2207,53.0
9381,28.0
9381,12.0
9381,878.0
9381,53.0
9625,28.0
9625,12.0
9625,80.0
9625,18.0
9625,53.0
9304,35.0
9304,14.0
9304,878.0
20856,12.0
20856,35.0
20856,10751.0
20856,14.0
20856,878.0
5955,80.0
5955,18.0
5955,9648.0
5955,53.0
9899,35.0
9899,10402.0
9826,12.0
9826,28.0
21355,18.0
21355,10749.0
21355,37.0
10858,36.0
10858,18.0
11439,53.0
11439,9648.0
9457,12.0
9457,28.0
9457,27.0
9457,878.0
12412,18.0
12412,10752.0
1494,28.0
1494,18.0
1494,14.0
13184,28.0
13184,80.0
13184,53.0
2185,28.0
2185,35.0
2185,53.0
6639,18.0
6639,10749.0
38153,28.0
38153,53.0
58233,80.0
58233,12.0
58233,28.0
58233,35.0
58233,53.0
116977,16.0
116977,28.0
116977,35.0
116977,10751.0
68734,18.0
68734,53.0
5503,12.0
5503,28.0
5503,53.0
5503,80.0
5503,9648.0
27573,28.0
819,80.0
819,18.0
819,53.0
1369,28.0
1369,12.0
1369,53.0
1369,10752.0
9623,18.0
9623,53.0
10895,16.0
10895,10751.0
10935,28.0
10935,18.0
10935,36.0
10935,37.0
834,14.0
834,28.0
834,878.0
834,53.0
228066,18.0
228066,878.0
228066,53.0
711,18.0
10468,35.0
10468,18.0
10027,28.0
10027,80.0
11812,10749.0
11812,35.0
37233,18.0
37233,9648.0
37233,53.0
37950,18.0
27582,28.0
27582,53.0
27582,80.0
64688,28.0
64688,35.0
64688,80.0
509,10749.0
509,35.0
509,18.0
7443,16.0
7443,35.0
7443,10751.0
5966,35.0
5966,10749.0
11066,35.0
11066,10749.0
136795,28.0
136795,35.0
136795,80.0
8095,18.0
8095,36.0
8095,10749.0
87826,35.0
11560,18.0
11560,9648.0
11560,53.0
11560,80.0
25189,35.0
25189,18.0
25189,10749.0
2637,18.0
2637,27.0
2637,9648.0
18480,35.0
709,12.0
709,28.0
709,53.0
49730,14.0
49730,53.0
49730,27.0
2749,28.0
2749,80.0
2749,53.0
9607,12.0
9607,35.0
9607,10751.0
9607,14.0
1830,80.0
1830,18.0
1830,53.0
79,18.0
79,12.0
79,28.0
79,36.0
54054,28.0
54054,35.0
54054,80.0
228967,28.0
228967,35.0
46528,12.0
46528,14.0
46528,28.0
46528,37.0
46528,53.0
27936,28.0
27936,35.0
27936,80.0
65,18.0
280391,12.0
280391,35.0
280391,16.0
9476,12.0
9476,18.0
9476,10749.0
9476,28.0
10610,53.0
10610,14.0
10610,28.0
10610,35.0
745,9648.0
745,53.0
745,18.0
49527,28.0
49527,53.0
49527,80.0
73937,35.0
1885,18.0
168672,18.0
168672,80.0
18240,35.0
18240,10749.0
18240,18.0
10398,80.0
10398,18.0
10398,9648.0
10398,53.0
165,12.0
165,35.0
165,10751.0
165,878.0
240832,28.0
240832,878.0
216015,18.0
216015,10749.0
216015,53.0
12279,28.0
12279,12.0
12279,35.0
12279,10751.0
12279,878.0
1645,80.0
1645,18.0
1645,53.0
11007,35.0
193756,28.0
193756,18.0
193756,53.0
193756,10752.0
11287,35.0
259693,27.0
37799,18.0
10184,35.0
10184,10749.0
10184,18.0
4257,35.0
4234,27.0
4234,9648.0
196,12.0
196,35.0
196,10751.0
196,878.0
257091,35.0
6114,10749.0
6114,27.0
24803,10749.0
24803,18.0
109410,18.0
1213,53.0
1213,80.0
1213,18.0
100042,35.0
9036,12.0
9036,18.0
9036,10751.0
257211,35.0
323675,28.0
323675,35.0
9361,28.0
9361,12.0
9361,18.0
9361,36.0
9361,10749.0
9361,10752.0
1677,18.0
1677,10402.0
187,28.0
187,53.0
187,80.0
7461,18.0
7461,28.0
7461,53.0
7461,80.0
16538,35.0
9889,35.0
9889,10749.0
820,18.0
820,53.0
820,36.0
11565,35.0
11565,80.0
6073,28.0
6073,35.0
6073,80.0
6073,10749.0
16996,35.0
193610,35.0
193610,10749.0
19912,27.0
19912,9648.0
296098,53.0
296098,18.0
8007,28.0
8007,18.0
8007,53.0
8007,10752.0
32823,35.0
4380,18.0
4380,10749.0
4380,35.0
11551,35.0
11551,12.0
11551,14.0
11551,878.0
11551,28.0
10336,28.0
10336,12.0
10336,14.0
10336,27.0
10336,878.0
10336,53.0
11362,28.0
11362,12.0
11362,18.0
11362,53.0
50348,80.0
50348,18.0
50348,53.0
48138,28.0
48138,9648.0
48138,53.0
1124,18.0
1124,9648.0
1124,53.0
227159,35.0
68179,16.0
68179,35.0
68179,12.0
68179,10751.0
68179,878.0
1579,28.0
1579,12.0
1579,18.0
1579,53.0
708,28.0
708,12.0
708,53.0
34851,28.0
34851,878.0
34851,12.0
34851,53.0
9930,35.0
9930,80.0
9930,18.0
9930,10749.0
9930,53.0
1586,53.0
1586,9648.0
2044,10749.0
2044,18.0
2044,9648.0
9913,18.0
9913,27.0
9913,9648.0
9913,53.0
71864,14.0
71864,18.0
71864,35.0
71864,10751.0
10761,35.0
10761,10749.0
209451,10402.0
209451,18.0
11975,18.0
11975,80.0
11975,53.0
4970,27.0
4970,53.0
11831,18.0
11831,36.0
11831,9648.0
9096,12.0
440,14.0
440,28.0
440,878.0
440,53.0
440,27.0
11011,35.0
11011,10751.0
10641,18.0
10641,10749.0
11172,35.0
11172,10402.0
11172,10749.0
39513,12.0
39513,35.0
39513,878.0
82687,35.0
41446,27.0
41446,9648.0
8224,53.0
8224,80.0
8224,9648.0
10537,18.0
10537,10402.0
225886,35.0
10385,35.0
10385,18.0
55779,27.0
55779,9648.0
10154,35.0
10154,80.0
10154,10749.0
10647,18.0
10647,10749.0
11431,35.0
11431,18.0
11431,10749.0
8457,35.0
188161,35.0
188161,37.0
8850,12.0
8850,14.0
8850,28.0
8850,53.0
8850,878.0
64685,18.0
38357,35.0
38357,18.0
38357,10749.0
10060,18.0
11398,80.0
11398,28.0
11398,12.0
1833,18.0
1833,10749.0
10391,18.0
10391,27.0
10391,53.0
10391,80.0
8970,35.0
9306,14.0
9306,27.0
9306,878.0
11370,28.0
11370,12.0
11370,18.0
12184,18.0
1921,18.0
1921,10749.0
1683,27.0
203,18.0
203,80.0
11858,35.0
11858,10752.0
62835,28.0
62835,53.0
62835,80.0
62835,18.0
18937,14.0
18937,16.0
18937,18.0
18937,10749.0
18937,10751.0
13536,80.0
13536,18.0
13536,9648.0
15556,18.0
15556,10749.0
10718,28.0
11062,18.0
11062,53.0
10802,18.0
1887,18.0
1887,36.0
6071,28.0
6071,80.0
6071,18.0
6071,53.0
10461,28.0
10461,18.0
10461,53.0
10461,80.0
80278,53.0
80278,18.0
12704,28.0
12704,12.0
12704,35.0
10315,12.0
10315,16.0
10315,35.0
10315,10751.0
16643,35.0
16643,18.0
16643,10749.0
2687,35.0
2687,14.0
2687,878.0
194,35.0
194,10749.0
11025,35.0
8849,35.0
78698,12.0
78698,18.0
78698,10749.0
30943,18.0
30943,9648.0
9544,27.0
9544,53.0
24418,12.0
24418,14.0
24418,28.0
24418,53.0
7288,28.0
7288,35.0
7288,53.0
14655,35.0
14655,10402.0
24575,28.0
24575,18.0
24575,53.0
10366,28.0
10366,878.0
19898,28.0
19898,27.0
19898,9648.0
19898,878.0
19898,53.0
4965,28.0
4965,878.0
4965,53.0
15074,28.0
15074,12.0
15074,18.0
15074,53.0
56715,35.0
56715,14.0
56715,878.0
1272,878.0
1272,53.0
72358,18.0
72358,35.0
20542,12.0
20542,14.0
20542,16.0
20542,35.0
20542,878.0
20542,10751.0
266396,28.0
266396,18.0
266396,80.0
9978,12.0
9978,28.0
9978,10751.0
8271,53.0
8271,18.0
8271,9648.0
10428,28.0
10428,80.0
10428,53.0
10428,18.0
5353,28.0
5353,12.0
5353,53.0
5353,18.0
11934,35.0
11934,18.0
14392,28.0
14392,18.0
14392,36.0
19495,28.0
19495,36.0
19495,10752.0
110415,28.0
110415,878.0
110415,18.0
77459,12.0
77459,16.0
77459,35.0
77459,10751.0
77459,14.0
26486,28.0
26486,35.0
9495,14.0
9495,28.0
9495,53.0
256040,28.0
256040,12.0
256040,10752.0
256040,36.0
24420,18.0
24420,10749.0
24420,14.0
1257,35.0
62214,16.0
62214,35.0
62214,10751.0
16320,878.0
16320,28.0
16320,12.0
16320,53.0
8842,10749.0
8842,18.0
9531,35.0
9531,28.0
9531,12.0
9531,14.0
9531,878.0
64807,35.0
12289,12.0
12289,18.0
12289,28.0
11529,35.0
11529,10749.0
20943,35.0
20943,10749.0
9099,35.0
9099,10751.0
9488,28.0
9488,12.0
9488,10751.0
193,878.0
193,28.0
193,12.0
193,53.0
44865,28.0
44865,18.0
44865,36.0
55787,18.0
55787,10749.0
257932,12.0
257932,10751.0
257932,14.0
257932,16.0
10400,18.0
1957,18.0
1957,53.0
10833,80.0
10833,35.0
10833,10749.0
256961,28.0
256961,35.0
256961,10751.0
5852,18.0
5852,10749.0
5852,53.0
12312,35.0
622,27.0
622,9648.0
622,53.0
11306,18.0
11306,53.0
12508,10402.0
12508,18.0
12508,35.0
25793,18.0
10534,28.0
10534,18.0
1091,27.0
1091,9648.0
1091,878.0
87421,878.0
87421,28.0
87421,53.0
10871,28.0
10871,12.0
10871,9648.0
10871,53.0
13503,28.0
13503,37.0
13600,12.0
13600,10751.0
13600,14.0
68722,18.0
14324,12.0
14324,28.0
14324,35.0
14324,10749.0
14325,18.0
