movie_id,prodCompanyId
6038,58262.0
6038,58263.0
6038,58264.0
9975,23.0
9975,33.0
9975,5556.0
11451,2.0
11451,3929.0
12103,79.0
12103,172.0
12103,508.0
12103,824.0
12103,1171.0
12103,10104.0
12103,33433.0
60304,4.0
60304,264.0
60304,746.0
60304,4740.0
60304,8411.0
60304,11238.0
2251,508.0
2251,711.0
2251,1171.0
2251,58248.0
46529,27.0
46529,6733.0
46529,6734.0
46529,9195.0
231,129.0
231,6194.0
231,6735.0
231,7786.0
231,20665.0
231,20666.0
300671,4.0
300671,787.0
300671,6734.0
300671,19108.0
300671,19477.0
228326,306.0
228326,2787.0
228326,11749.0
228326,79031.0
9754,79.0
9754,3528.0
9754,6194.0
9754,10157.0
9754,10991.0
66,5.0
66,97.0
66,171.0
4421,175.0
4421,915.0
4421,1643.0
4421,1644.0
4421,1645.0
4421,1646.0
2649,1382.0
2649,1519.0
2649,10164.0
588,341.0
588,342.0
588,559.0
588,55914.0
10393,6194.0
71552,33.0
9631,508.0
9631,6194.0
216282,12.0
216282,79.0
216282,8000.0
216282,41624.0
306,4.0
306,30.0
928,56.0
928,6194.0
205587,79.0
205587,6194.0
205587,8406.0
205587,27467.0
6623,27.0
1577,248.0
1577,53530.0
9801,14.0
9801,33.0
9801,5870.0
9801,10163.0
9801,11357.0
9801,11358.0
2116,333.0
2116,966.0
2116,8411.0
9624,6194.0
14199,10807.0
1907,359.0
4599,9195.0
4599,10157.0
4599,10227.0
22832,264.0
22832,450.0
22832,923.0
22832,1786.0
22832,1885.0
22832,6194.0
22832,7307.0
22832,11238.0
22832,69582.0
10390,33.0
10390,10157.0
9879,5.0
9879,97.0
38579,306.0
44603,56.0
44603,171.0
44603,6194.0
44603,7383.0
11892,97.0
11892,6194.0
11892,23382.0
9691,1885.0
9691,5358.0
9691,6194.0
9691,10308.0
9691,23397.0
9691,25061.0
1248,289.0
1248,2979.0
1248,6370.0
1248,10308.0
1248,16923.0
1248,20394.0
1248,20395.0
12220,33.0
12220,97.0
72710,8073.0
72710,10427.0
72710,12075.0
72710,13649.0
10782,763.0
10782,25358.0
9573,171.0
9573,6194.0
4959,264.0
4959,507.0
4959,748.0
4959,1972.0
10061,4.0
10061,11661.0
10386,2785.0
421,9195.0
421,23449.0
316152,1163.0
316152,50481.0
316152,50482.0
11615,24.0
11615,33.0
11615,763.0
11615,831.0
11615,81128.0
13498,497.0
13498,788.0
241554,829.0
241554,18617.0
241554,41624.0
2252,288.0
2252,805.0
2252,806.0
2252,2743.0
2252,7419.0
2252,10146.0
2252,11550.0
2252,16880.0
2252,20244.0
11968,441.0
11968,551.0
11968,8411.0
10047,5.0
10047,9.0
38319,33.0
38319,4403.0
69668,8430.0
69668,10210.0
9770,6194.0
9770,16775.0
11212,306.0
10533,915.0
10533,1504.0
38363,1246.0
38363,6735.0
9923,12.0
9923,342.0
9923,656.0
9923,1645.0
9923,56181.0
11863,4.0
18501,126.0
18501,1632.0
109491,1088.0
109491,6194.0
109491,32184.0
109491,36390.0
9275,191.0
9275,1757.0
9275,6194.0
9275,6705.0
329833,258.0
329833,12178.0
12634,2265.0
12634,67989.0
12634,78070.0
10416,5.0
47327,491.0
47327,831.0
47327,925.0
47327,10254.0
47327,11370.0
15268,306.0
15268,1172.0
10796,5.0
10796,497.0
10796,48772.0
10796,93580.0
9548,306.0
9548,1885.0
18947,33.0
18947,5870.0
18947,10163.0
18947,12196.0
18947,12197.0
18947,12198.0
1900,987.0
1900,7380.0
1900,20634.0
1900,58333.0
1900,58334.0
89,1.0
89,4.0
96724,33.0
96724,10146.0
96724,10163.0
198184,5.0
198184,2531.0
198184,7431.0
198184,18209.0
198184,28788.0
198184,31076.0
198184,34034.0
198184,53638.0
9481,33.0
9481,441.0
4547,1685.0
4547,7795.0
6415,79.0
6415,507.0
6415,6194.0
6415,23689.0
6415,23690.0
6415,23691.0
181283,491.0
181283,1645.0
181283,9015.0
9896,4.0
9896,3857.0
9896,11462.0
167,763.0
167,840.0
167,1178.0
167,19116.0
11232,14.0
11232,85.0
1636,306.0
1636,508.0
1636,73949.0
2148,41.0
2148,427.0
2148,991.0
5176,84.0
5176,1632.0
5176,7295.0
5176,10880.0
260346,306.0
260346,1115.0
260346,5358.0
260346,6877.0
260346,6896.0
260346,10611.0
260346,11261.0
260346,22213.0
260346,87854.0
1389,33.0
1389,216.0
9894,441.0
7504,2257.0
8592,9195.0
913,597.0
913,8411.0
11091,5.0
1368,41.0
593,5120.0
593,77882.0
593,77883.0
5393,614.0
5393,1632.0
5393,1718.0
5393,46875.0
9095,559.0
9095,18737.0
8874,559.0
11467,5.0
11467,497.0
11467,1560.0
320,129.0
320,1088.0
320,1089.0
199,4.0
199,76068.0
20533,6194.0
10684,711.0
1624,23.0
1624,33.0
325789,68620.0
113464,8411.0
113464,46957.0
113464,46958.0
888,33.0
888,56.0
888,1353.0
82675,306.0
82675,1115.0
82675,5358.0
82675,6877.0
82675,6896.0
82675,10611.0
4256,7405.0
4256,10958.0
1493,79.0
1493,97.0
1493,172.0
1493,4258.0
88751,12.0
88751,10221.0
11130,2.0
9944,6194.0
10731,508.0
10731,644.0
10731,6194.0
7350,17049.0
7350,70994.0
7350,86256.0
9869,4.0
9869,2767.0
4379,12.0
4379,705.0
4379,6363.0
4379,12067.0
146233,1088.0
146233,12199.0
146233,18208.0
2034,79.0
2034,172.0
2034,6194.0
2034,19507.0
2034,24939.0
926,27.0
926,2605.0
4248,1607.0
4248,1608.0
4248,7405.0
4248,10958.0
64328,2.0
36647,12.0
36647,421.0
36647,11321.0
36647,19551.0
7214,4.0
7214,746.0
7214,2184.0
1537,4.0
9360,441.0
9360,3803.0
9360,11134.0
9360,16387.0
9360,55532.0
9360,55533.0
6282,130.0
6282,9195.0
508,33.0
508,284.0
508,694.0
508,10163.0
9487,2.0
9487,3.0
768,306.0
768,476.0
2636,2596.0
2636,6194.0
2636,11134.0
10478,508.0
10478,6194.0
27983,39856.0
27983,60537.0
9981,33.0
7453,158.0
7453,2242.0
7453,2243.0
7453,9195.0
15045,306.0
15045,1302.0
15045,89719.0
7737,248.0
7737,342.0
7737,5755.0
7737,58249.0
232672,2608.0
232672,4194.0
232672,6194.0
232672,20788.0
17379,4.0
8987,33.0
8987,496.0
8987,662.0
11359,4.0
11359,441.0
11359,862.0
82525,4198.0
82525,7295.0
82525,11802.0
9759,12.0
9486,33.0
9486,694.0
9906,4171.0
9906,6194.0
9906,84419.0
9906,89136.0
841,10308.0
4688,497.0
4688,598.0
4148,27.0
4148,258.0
4148,288.0
4148,1522.0
4148,1550.0
4148,11843.0
2207,431.0
2207,890.0
2207,1088.0
2207,4741.0
2207,10254.0
2207,10405.0
2207,10885.0
2207,10886.0
9381,694.0
9381,1115.0
9381,5358.0
9381,6301.0
9381,11259.0
9381,11260.0
9381,11261.0
9381,20240.0
9625,6194.0
9625,17825.0
9304,441.0
20856,306.0
20856,508.0
20856,1894.0
20856,3855.0
20856,3856.0
5955,1171.0
5955,1403.0
5955,10210.0
5955,12263.0
5955,12264.0
9899,34.0
9899,145.0
9826,4.0
9826,79.0
9826,7965.0
21355,5.0
21355,14.0
10858,915.0
10858,1504.0
11439,264.0
11439,265.0
11439,355.0
11439,15671.0
9457,915.0
9457,1504.0
9457,45518.0
12412,2683.0
12412,4319.0
12412,9195.0
12412,20341.0
1494,724.0
13184,449.0
13184,704.0
13184,831.0
13184,1507.0
13184,2779.0
13184,2877.0
13184,2878.0
2185,9195.0
6639,12.0
6639,2053.0
38153,915.0
38153,1504.0
58233,33.0
116977,4174.0
116977,6574.0
68734,3281.0
68734,6194.0
68734,22695.0
5503,6194.0
27573,5.0
27573,333.0
27573,7295.0
27573,12199.0
819,278.0
819,6194.0
819,11407.0
1369,559.0
1369,14723.0
9623,441.0
10895,6.0
10895,3166.0
10935,60.0
10935,10932.0
834,126.0
834,3287.0
228066,306.0
228066,1302.0
228066,20478.0
228066,22213.0
711,414.0
711,415.0
711,441.0
711,50830.0
10468,5.0
10027,104.0
10027,972.0
10027,2748.0
10027,3823.0
10027,6896.0
10027,66739.0
10027,66740.0
11812,85.0
37233,4.0
37233,932.0
37233,1302.0
37950,33.0
37950,2527.0
37950,7295.0
27582,5490.0
27582,10254.0
27582,12252.0
27582,22035.0
27582,22443.0
64688,5.0
64688,333.0
64688,5585.0
64688,7295.0
64688,8411.0
509,282.0
509,283.0
509,10163.0
509,31080.0
7443,27.0
7443,297.0
7443,521.0
7443,7981.0
5966,216.0
5966,53626.0
11066,4.0
136795,289.0
136795,290.0
136795,306.0
136795,7076.0
136795,10893.0
136795,22213.0
8095,306.0
8095,11451.0
8095,11452.0
87826,5.0
87826,2608.0
87826,8000.0
11560,306.0
11560,508.0
11560,966.0
11560,1171.0
11560,10104.0
11560,20719.0
25189,559.0
25189,11317.0
2637,126.0
18480,33.0
709,7576.0
49730,562.0
49730,6194.0
49730,7262.0
2749,12.0
2749,376.0
2749,11391.0
2749,67171.0
9607,915.0
9607,1504.0
9607,1755.0
9607,5888.0
9607,12288.0
1830,831.0
1830,1204.0
1830,1205.0
1830,1206.0
1830,1208.0
1830,21938.0
79,724.0
79,2269.0
54054,126.0
54054,737.0
228967,5.0
228967,16615.0
46528,2965.0
27936,83.0
27936,591.0
27936,7286.0
27936,11244.0
27936,11246.0
27936,11359.0
27936,11620.0
27936,12000.0
27936,12001.0
65,23.0
65,24.0
280391,4959.0
280391,8606.0
9476,441.0
9476,1423.0
9476,53007.0
9476,53008.0
10610,2877.0
10610,3320.0
10610,73998.0
745,158.0
745,862.0
745,915.0
745,17032.0
49527,491.0
49527,5955.0
73937,290.0
73937,444.0
73937,711.0
73937,812.0
73937,5219.0
73937,12178.0
1885,441.0
1885,2596.0
1885,4267.0
168672,5.0
168672,507.0
168672,13184.0
18240,9195.0
18240,10227.0
18240,12536.0
10398,4.0
165,33.0
165,56.0
165,20448.0
240832,33.0
240832,3823.0
240832,5358.0
240832,6896.0
240832,23616.0
216015,10146.0
216015,11801.0
216015,27551.0
12279,7405.0
1645,508.0
1645,6194.0
11007,306.0
11007,3929.0
193756,33.0
193756,433.0
193756,6666.0
193756,8536.0
193756,8537.0
193756,10405.0
193756,11030.0
193756,20153.0
193756,21897.0
193756,22610.0
193756,22611.0
11287,441.0
11287,1350.0
259693,12.0
259693,444.0
259693,11565.0
259693,31375.0
259693,47502.0
259693,54392.0
259693,76907.0
37799,5.0
37799,258.0
37799,7295.0
10184,12.0
10184,19813.0
10184,51190.0
4257,7405.0
4234,85.0
4234,1600.0
4234,7405.0
196,33.0
196,56.0
196,20448.0
257091,4740.0
257091,6194.0
6114,70.0
6114,441.0
6114,2019.0
24803,5.0
24803,258.0
24803,11804.0
109410,6194.0
1213,4.0
1213,14.0
1213,679.0
1213,932.0
100042,12.0
100042,33.0
100042,1156.0
100042,19177.0
9036,2.0
9036,158.0
9036,829.0
9036,7383.0
9036,10227.0
9036,20669.0
257211,735.0
257211,6194.0
323675,33.0
323675,2780.0
323675,49968.0
323675,83397.0
9361,10210.0
1677,33.0
1677,2233.0
1677,2234.0
1677,8833.0
187,7405.0
187,10807.0
187,53009.0
7461,5.0
7461,333.0
7461,4169.0
7461,7295.0
7461,31604.0
16538,2364.0
16538,2609.0
16538,3194.0
9889,306.0
820,523.0
820,524.0
820,525.0
820,6194.0
11565,306.0
11565,508.0
11565,1171.0
11565,1838.0
11565,2646.0
11565,10104.0
11565,47635.0
11565,73956.0
11565,79036.0
6073,27.0
6073,506.0
6073,2253.0
6073,55852.0
16996,12.0
16996,2378.0
193610,306.0
193610,75017.0
19912,12.0
19912,48788.0
19912,48792.0
296098,27.0
296098,56.0
296098,264.0
296098,711.0
296098,2527.0
296098,6735.0
296098,7294.0
296098,22213.0
8007,306.0
8007,1302.0
32823,33.0
32823,158.0
32823,7295.0
32823,10105.0
4380,14.0
11551,33.0
11551,56.0
11551,7293.0
10336,12.0
10336,3907.0
10336,23364.0
11362,158.0
11362,7692.0
11362,7693.0
11362,9195.0
50348,126.0
50348,737.0
50348,1632.0
48138,264.0
48138,694.0
48138,1786.0
48138,3823.0
48138,5358.0
48138,12408.0
48138,12409.0
1124,6194.0
1124,9195.0
1124,9996.0
227159,12.0
227159,6363.0
227159,28732.0
68179,2213.0
68179,5024.0
68179,7289.0
1579,152.0
1579,4564.0
1579,9195.0
708,60.0
708,7576.0
34851,306.0
34851,1302.0
34851,6332.0
34851,10807.0
9930,33.0
9930,932.0
9930,8816.0
1586,441.0
1586,1271.0
1586,23651.0
1586,54502.0
2044,79.0
2044,829.0
2044,1143.0
2044,6194.0
9913,33.0
9913,69.0
9913,215.0
9913,12269.0
9913,12270.0
9913,12271.0
71864,2.0
10761,5.0
10761,333.0
209451,6194.0
11975,4.0
11975,14941.0
4970,441.0
4970,1786.0
4970,6194.0
11831,27.0
9096,915.0
9096,1504.0
440,306.0
440,444.0
440,1302.0
440,19747.0
11011,1302.0
11011,1885.0
11011,6194.0
10641,126.0
10641,8411.0
11172,79.0
11172,97.0
11172,10222.0
11172,19813.0
39513,33.0
39513,443.0
39513,7295.0
39513,10163.0
82687,4.0
82687,6277.0
41446,7405.0
8224,441.0
8224,1685.0
8224,9269.0
10537,23.0
10537,525.0
10537,14723.0
10537,78806.0
225886,1423.0
225886,2531.0
225886,7431.0
225886,34034.0
10385,415.0
10385,441.0
10385,9269.0
10385,67153.0
55779,12.0
55779,48788.0
55779,48792.0
10154,97.0
10154,6194.0
10647,788.0
10647,6194.0
11431,711.0
11431,1508.0
11431,6401.0
11431,6402.0
11431,19813.0
11431,73953.0
8457,4.0
8457,10105.0
188161,2531.0
188161,8789.0
188161,27451.0
188161,31470.0
8850,33.0
64685,4.0
64685,258.0
64685,6194.0
38357,11461.0
38357,11843.0
10060,4.0
10060,746.0
10060,54336.0
11398,421.0
11398,1403.0
11398,6194.0
11398,10210.0
1833,5.0
1833,436.0
1833,497.0
10391,4.0
10391,4564.0
10391,42221.0
8970,4.0
8970,2232.0
9306,12.0
11370,4077.0
11370,10828.0
11370,16850.0
11370,19944.0
11370,23770.0
11370,46195.0
11370,53010.0
11370,53011.0
12184,5.0
12184,258.0
12184,288.0
12184,2054.0
12184,7295.0
12184,10146.0
1921,788.0
1921,6194.0
1683,79.0
1683,1786.0
1683,6194.0
1683,15763.0
1683,19965.0
203,120.0
11858,1504.0
11858,9195.0
62835,3823.0
62835,5358.0
62835,6301.0
62835,6877.0
62835,6896.0
62835,11473.0
18937,6194.0
13536,174.0
13536,1171.0
13536,1403.0
13536,10958.0
13536,76490.0
15556,8411.0
10718,79.0
10718,333.0
10718,6194.0
11062,5.0
11062,97.0
10802,60.0
10802,183.0
10802,14723.0
1887,70.0
1887,441.0
1887,6542.0
1887,12387.0
1887,20637.0
1887,20638.0
6071,306.0
10461,1403.0
10461,6194.0
10461,10210.0
10461,22351.0
80278,491.0
80278,2674.0
80278,8111.0
80278,9335.0
80278,9974.0
80278,18309.0
80278,21632.0
80278,53490.0
80278,53491.0
12704,5.0
10315,306.0
10315,508.0
10315,9350.0
10315,23449.0
16643,508.0
16643,1171.0
16643,1302.0
16643,10104.0
16643,77845.0
16643,81134.0
2687,508.0
2687,644.0
2687,5358.0
2687,6194.0
2687,67992.0
194,591.0
194,592.0
194,4411.0
194,5358.0
194,12000.0
194,23446.0
194,25020.0
194,27897.0
194,30994.0
11025,813.0
11025,6130.0
11025,6194.0
8849,4.0
8849,57751.0
78698,33.0
78698,10039.0
78698,10163.0
30943,441.0
30943,1236.0
9544,1070.0
9544,1403.0
9544,2193.0
9544,2982.0
9544,16850.0
9544,19944.0
9544,46195.0
9544,48618.0
24418,33.0
7288,14.0
7288,2214.0
14655,7405.0
24575,1584.0
10366,559.0
10366,12968.0
19898,248.0
19898,5755.0
4965,7405.0
4965,12552.0
4965,21635.0
4965,21636.0
15074,4.0
15074,16849.0
15074,16850.0
56715,9.0
56715,915.0
56715,5330.0
1272,284.0
1272,289.0
1272,2452.0
1272,20478.0
72358,4.0
72358,27.0
72358,831.0
72358,6024.0
20542,3796.0
20542,11623.0
266396,694.0
266396,1885.0
266396,3823.0
266396,5358.0
266396,9974.0
266396,11068.0
266396,20664.0
266396,35559.0
266396,58772.0
266396,58773.0
266396,58774.0
9978,2268.0
9978,7289.0
9978,22514.0
8271,4.0
8271,27.0
8271,2363.0
8271,4607.0
10428,60.0
10428,87394.0
5353,763.0
11934,1382.0
11934,1885.0
11934,6194.0
11934,10163.0
11934,23873.0
14392,5346.0
14392,5552.0
14392,5636.0
14392,6838.0
14392,11414.0
14392,11417.0
14392,12183.0
14392,12184.0
14392,14714.0
19495,856.0
19495,3622.0
19495,3623.0
19495,3624.0
110415,7036.0
110415,7270.0
110415,11345.0
110415,21122.0
110415,34725.0
77459,1075.0
77459,8992.0
26486,9195.0
26486,10227.0
26486,59952.0
26486,59955.0
9495,14.0
9495,4028.0
9495,4029.0
9495,4030.0
9495,6455.0
256040,57946.0
24420,12.0
24420,81.0
24420,8073.0
24420,23046.0
1257,33.0
1257,12026.0
62214,8601.0
16320,33.0
16320,17032.0
8842,4.0
8842,53673.0
8842,53904.0
8842,53905.0
8842,53906.0
9531,6194.0
9531,51861.0
9531,51903.0
64807,975.0
64807,6194.0
12289,656.0
12289,2812.0
12289,3491.0
11529,9195.0
20943,126.0
20943,7295.0
9099,23.0
9099,33.0
9488,7405.0
193,4.0
44865,308.0
44865,539.0
44865,856.0
44865,13184.0
44865,26492.0
44865,35050.0
55787,290.0
55787,444.0
55787,711.0
55787,7717.0
55787,10893.0
257932,60714.0
10400,33.0
10400,919.0
10400,10619.0
1957,8880.0
10833,1302.0
10833,8411.0
256961,5.0
256961,2608.0
256961,3045.0
256961,7431.0
256961,34034.0
256961,46222.0
5852,1171.0
5852,10210.0
5852,22351.0
5852,89132.0
5852,89133.0
12312,508.0
12312,711.0
12312,824.0
12312,1171.0
12312,81134.0
622,208.0
622,353.0
622,354.0
622,355.0
622,357.0
622,2188.0
622,3315.0
622,3823.0
622,5358.0
622,9335.0
11306,5.0
11306,97.0
11306,10153.0
12508,788.0
12508,6194.0
12508,12245.0
12508,89134.0
12508,89135.0
25793,4424.0
10534,915.0
10534,1644.0
10534,1645.0
1091,33.0
1091,662.0
87421,1225.0
87421,14718.0
87421,23634.0
10871,4.0
10871,1280.0
10871,11661.0
13503,7405.0
13600,4171.0
13600,10221.0
68722,178.0
68722,308.0
68722,13184.0
14324,289.0
14324,1216.0
14324,10308.0
14324,16923.0
14324,17234.0
14324,20395.0
14325,1302.0
14325,7295.0
14325,59972.0
299687,5.0
299687,3281.0
299687,12139.0
299687,34034.0
312221,12.0
312221,6194.0
312221,8411.0
312221,88686.0
23168,923.0
23168,3281.0
23168,3528.0
23168,6194.0
76494,1088.0
76494,1632.0
76494,11317.0
76494,19577.0
4944,2092.0
4944,5870.0
4944,7295.0
4944,10146.0
4944,10163.0
10488,10221.0
96721,163.0
96721,10163.0
96721,10246.0
96721,11448.0
96721,31922.0
334,12.0
334,178.0
334,179.0
23742,6194.0
259694,12.0
259694,2214.0
259694,6127.0
62837,1088.0
62837,10280.0
8966,491.0
8966,4000.0
8966,5218.0
8966,11843.0
8966,12292.0
8966,57750.0
8470,12.0
8470,17106.0
8470,23019.0
11001,5.0
138832,12.0
138832,6363.0
138832,7364.0
138832,16791.0
138832,17929.0
138832,31073.0
16911,3451.0
16911,5630.0
16911,22691.0
16911,46831.0
2163,4.0
2163,10308.0
2163,10355.0
36670,427.0
36670,67984.0
36670,67985.0
23048,60.0
23048,8411.0
23048,12886.0
227735,1088.0
227735,5420.0
227735,12626.0
227735,68621.0
2155,7405.0
2155,12552.0
8409,12.0
8409,16791.0
8409,21975.0
8409,37103.0
222936,258.0
222936,485.0
31908,5.0
31908,97.0
10219,33.0
10219,862.0
48171,12.0
48171,1836.0
48171,2735.0
48171,17336.0
48171,20419.0
48171,21211.0
48171,21212.0
782,5.0
782,216.0
75531,33.0
75531,762.0
75531,882.0
75531,3324.0
75531,4650.0
75531,7237.0
75531,10513.0
11802,2659.0
11802,2885.0
11802,3539.0
11802,81138.0
11802,81139.0
9776,27.0
9776,36390.0
18785,923.0
18785,3527.0
18785,6194.0
18785,12235.0
365222,4054.0
817,12.0
817,595.0
268,1382.0
268,4357.0
268,6194.0
943,1885.0
943,6194.0
22881,1088.0
22881,12193.0
22881,12194.0
10054,7405.0
10054,10807.0
10054,53009.0
51540,12.0
51540,12007.0
44264,4.0
44264,258.0
44264,2092.0
44264,6277.0
350,306.0
350,444.0
350,445.0
350,682.0
350,711.0
152,4.0
109431,4403.0
109431,37361.0
109431,37362.0
1598,33.0
1598,56.0
1598,691.0
1598,11391.0
8065,5.0
8065,7295.0
271718,33.0
271718,3341.0
271718,6452.0
271718,10105.0
11638,5.0
11638,508.0
11638,787.0
11638,10239.0
409,14.0
409,12204.0
2118,508.0
2118,2428.0
2118,6194.0
11459,2.0
11459,3538.0
11459,56980.0
10806,4.0
10806,10355.0
9348,8411.0
377,12.0
377,1531.0
8843,12.0
8843,1565.0
8843,11152.0
8843,26083.0
8843,26084.0
9313,8213.0
39486,2.0
39486,22880.0
39486,22881.0
1273,308.0
1273,3463.0
1273,6194.0
1273,30900.0
1273,70995.0
13920,497.0
13920,2184.0
50544,97.0
50544,3287.0
50544,7291.0
325133,33.0
325133,10338.0
325133,16615.0
325133,17393.0
140823,2.0
140823,288.0
140823,2054.0
140823,6747.0
140823,21079.0
1883,182.0
1883,4319.0
1883,6194.0
89492,10105.0
22949,2.0
22949,870.0
12437,126.0
12437,3287.0
12437,7738.0
12437,7739.0
2959,79.0
2959,3929.0
2959,6194.0
2959,11317.0
2959,49326.0
2959,49327.0
9957,5.0
9957,497.0
9957,2608.0
11648,598.0
11648,6194.0
11648,46108.0
9366,559.0
9366,2604.0
9366,11317.0
9366,11407.0
1576,248.0
1576,342.0
1576,939.0
1576,5755.0
609,396.0
609,8411.0
5516,2092.0
5516,3638.0
5516,9195.0
13051,444.0
13051,1838.0
13051,2179.0
13051,2724.0
13051,2725.0
13051,11995.0
49530,508.0
49530,655.0
49530,10104.0
34806,1423.0
34806,5490.0
49022,1088.0
49022,38010.0
49022,38011.0
11469,306.0
11469,508.0
11469,1171.0
11469,10104.0
11469,73956.0
11469,73957.0
23479,4.0
11667,33.0
11667,7220.0
423,208.0
423,250.0
423,260.0
423,264.0
423,266.0
423,267.0
423,268.0
423,269.0
423,271.0
423,355.0
423,694.0
423,4247.0
423,5358.0
423,10201.0
423,19150.0
423,31087.0
2447,12.0
2447,1143.0
2447,12292.0
10066,79.0
10066,1786.0
10066,6194.0
2288,5.0
88794,23.0
88794,171.0
88794,11845.0
13515,508.0
13515,1370.0
13515,3273.0
13515,10104.0
13515,15361.0
11979,79.0
11979,172.0
11979,6194.0
11979,67988.0
11979,67989.0
169,306.0
169,840.0
169,1302.0
169,1885.0
8090,126.0
8090,2397.0
8090,3287.0
11622,12.0
11622,2980.0
11622,17887.0
3604,10308.0
3604,23126.0
9541,14.0
9541,267.0
9541,16934.0
9541,23022.0
94348,491.0
8197,6194.0
8197,15298.0
336004,10405.0
336004,67776.0
336004,67777.0
336004,67778.0
35019,33.0
35019,1973.0
35019,5870.0
35019,7295.0
35019,10163.0
10410,216.0
10410,306.0
8836,306.0
8836,545.0
8836,6332.0
8836,52145.0
14442,7692.0
14442,85437.0
321741,5.0
321741,79.0
321741,1645.0
321741,34034.0
321741,71170.0
321741,71171.0
59965,35.0
59965,829.0
59965,3672.0
59965,24557.0
59965,24558.0
59965,24561.0
14175,614.0
14175,8992.0
11004,4.0
11004,258.0
11004,657.0
11004,762.0
11004,3324.0
11004,4650.0
11004,8877.0
11004,8878.0
11918,7405.0
98357,508.0
98357,7415.0
98357,8532.0
98357,8537.0
98357,10104.0
98357,10405.0
98357,11030.0
98357,22146.0
98357,25790.0
10012,1600.0
10012,2180.0
10012,7405.0
10012,20376.0
49526,1271.0
268920,12.0
268920,6194.0
268920,8411.0
268920,15829.0
9093,4.0
9093,14.0
9093,12552.0
9093,14160.0
9093,19477.0
9093,36612.0
119283,2902.0
11823,33.0
35169,491.0
35169,3929.0
35169,6735.0
35169,6736.0
35169,34447.0
118957,3207.0
118957,7584.0
118957,9129.0
118957,10950.0
118957,12752.0
118957,18988.0
118957,41905.0
849,441.0
849,553.0
4515,44.0
4515,60.0
4515,316.0
4515,1683.0
4515,8411.0
4515,21911.0
18886,4.0
6575,441.0
6575,10105.0
6440,14.0
13496,10210.0
18320,3281.0
22787,694.0
22787,1786.0
22787,4253.0
22787,6194.0
22787,8582.0
22787,11576.0
22787,11715.0
22787,20572.0
8967,43.0
8967,81.0
8967,1246.0
37498,559.0
37498,3618.0
37498,10828.0
37498,21848.0
37498,21849.0
144336,10427.0
144336,11029.0
144336,16311.0
144336,16312.0
144336,16314.0
9616,306.0
9616,8874.0
9616,14652.0
13056,1632.0
13056,8848.0
13056,11106.0
13056,11533.0
13056,33808.0
13056,83338.0
14113,5.0
14113,497.0
285783,559.0
285783,5752.0
285783,11395.0
49478,2269.0
49478,8411.0
49478,38662.0
49478,38663.0
9726,711.0
9726,1645.0
20763,5.0
20763,5738.0
20763,5739.0
9702,915.0
9311,43.0
9311,1704.0
9280,1171.0
9280,6370.0
26843,22814.0
11876,83.0
11876,582.0
11876,5358.0
22267,33.0
22267,10565.0
45958,2875.0
45958,5444.0
45958,6639.0
45958,7116.0
45958,8530.0
45958,10146.0
1969,828.0
1969,3823.0
1969,5358.0
1969,6586.0
1969,6896.0
1969,11473.0
310706,826.0
198663,290.0
198663,306.0
198663,3672.0
198663,8569.0
198663,12292.0
198663,22213.0
239573,264.0
239573,508.0
239573,1423.0
239573,10104.0
10436,5.0
1381,508.0
1381,6194.0
1381,6438.0
1381,7503.0
1381,10104.0
2162,6194.0
2162,10210.0
127493,831.0
127493,925.0
127493,10254.0
12429,10342.0
12429,11726.0
12429,11846.0
12429,11847.0
12429,11849.0
12429,20193.0
12429,34557.0
12429,34558.0
228205,711.0
228205,12292.0
2900,12.0
2900,1757.0
21311,5.0
77875,5802.0
77875,8056.0
77875,10254.0
192136,1066.0
192136,4792.0
192136,5031.0
192136,7396.0
192136,8088.0
18254,553.0
18254,44485.0
881,903.0
10877,79.0
10877,172.0
10877,6194.0
9600,306.0
9600,508.0
202575,694.0
202575,10159.0
202575,10160.0
202575,28831.0
71469,491.0
71469,508.0
71469,1038.0
71469,3638.0
71469,10104.0
85446,491.0
326,12.0
10685,33.0
7220,35.0
7220,827.0
7220,11533.0
7220,19551.0
7220,36326.0
9763,9195.0
9763,17491.0
9763,17492.0
72387,2253.0
72387,7437.0
72387,7625.0
72387,11801.0
72387,23008.0
12596,508.0
12596,711.0
12596,8769.0
12596,17422.0
12596,20555.0
12596,81141.0
1892,1.0
1892,306.0
13460,134.0
13460,1224.0
13460,7419.0
13460,9137.0
13460,19855.0
13460,20241.0
8055,264.0
8055,270.0
8055,308.0
8055,315.0
8055,932.0
8055,4247.0
8055,7307.0
8055,11238.0
8055,12346.0
50647,7295.0
50647,10105.0
50647,41962.0
10719,12.0
10719,1607.0
10719,2645.0
9294,9195.0
11888,2.0
9647,4.0
9353,4.0
9353,2348.0
9353,2777.0
55721,33.0
55721,7295.0
55721,10105.0
109414,5.0
109414,771.0
109414,7431.0
109414,16615.0
10307,2347.0
10307,8411.0
11978,711.0
22907,1309.0
87567,1020.0
87567,17049.0
38322,306.0
38322,508.0
38322,10104.0
38322,21237.0
38322,73956.0
38322,81136.0
38322,81137.0
45612,1557.0
45612,7460.0
7305,4.0
7305,9195.0
3594,12.0
3594,1836.0
3594,1838.0
157841,7286.0
157841,10246.0
157841,12000.0
11519,5.0
11519,33.0
11519,6128.0
12920,27.0
12920,13816.0
59,12.0
